task_id;hostname;hash;native_id;process;tag;name;status;exit;module;container;cpus;time;disk;memory;attempt;submit;start;complete;duration;realtime;queue;%cpu;%mem;rss;vmem;peak_rss;peak_vmem;rchar;wchar;syscr;syscw;read_bytes;write_bytes;vol_ctxt;inv_ctxt;workdir;scratch;error_action
3;-;52/aa9eee;43682;NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK;samplesheet_test.csv;NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (samplesheet_test.csv);COMPLETED;0;-;quay.io/biocontainers/python:3.8.3;1;14400000;-;6442450944;1;1742930202028;1742930207104;1742930207108;5080;0;nf-core;87.3;0.0;10108928;33251328;10108928;33255424;688740;1954;246;17;0;12288;1;2;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/52/aa9eeed4685fa6253b3d35ec1d4df4;-;-
5;-;58/245d08;43683;NFCORE_CHIPSEQ:CHIPSEQ:KHMER_UNIQUEKMERS;genome.fa;NFCORE_CHIPSEQ:CHIPSEQ:KHMER_UNIQUEKMERS (genome.fa);COMPLETED;0;-;quay.io/biocontainers/khmer:3.0.0a3--py37haa7609a_2;2;14400000;-;6442450944;1;1742930203565;1742930207114;1742930207118;3553;0;nf-core;456.6;0.0;11640832;18079744;11640832;18083840;16910160;3447;2470;23;0;16384;1;4;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/58/245d0876eecac49b37d3db19bf3ca6;-;-
4;-;32/270b79;43684;NFCORE_CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES;genome.fa;NFCORE_CHIPSEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;1;14400000;-;6442450944;1;1742930203587;1742930207125;1742930207130;3543;0;nf-core;87.6;0.0;4960256;10948608;4960256;10948608;12495532;5511;434;20;0;12288;1;9;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/32/270b79759387b731a7fd94deb553a1;-;-
6;-;ed/91b807;43687;NFCORE_CHIPSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS;genome.fa.sizes;NFCORE_CHIPSEQ:PREPARE_GENOME:GENOME_BLACKLIST_REGIONS (genome.fa.sizes);COMPLETED;0;-;quay.io/biocontainers/bedtools:2.30.0--hc088bd4_0;2;7200000;-;4294967296;1;1742930207504;1742930212106;1742930212108;4604;0;nf-core;133.3;0.0;2834432;11575296;2834432;11579392;44337;602;141;33;0;12288;2;0;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/ed/91b807e30f99749877f3ea161d41dd;-;-
1;-;bf/ebae8b;43686;NFCORE_CHIPSEQ:PREPARE_GENOME:GTF2BED;genes.gtf;NFCORE_CHIPSEQ:PREPARE_GENOME:GTF2BED (genes.gtf);COMPLETED;0;-;quay.io/biocontainers/perl:5.26.2;2;14400000;-;6442450944;1;1742930204810;1742930207144;1742930212105;7295;0;nf-core;98.6;0.0;8601600;29589504;8601600;29593600;12237203;401932;1650;66;0;409600;1;3;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/bf/ebae8befc8d5a9c1a2e85f6d7e8e8c;-;-
2;-;c8/701279;43685;NFCORE_CHIPSEQ:PREPARE_GENOME:BWA_INDEX;genome.fa;NFCORE_CHIPSEQ:PREPARE_GENOME:BWA_INDEX (genome.fa);COMPLETED;0;-;quay.io/biocontainers/bwa:0.7.18--he4a0461_0;1;14400000;-;6442450944;1;1742930203614;1742930207142;1742930217104;13490;9000;nf-core;100.3;0.2;133136384;136101888;133136384;136101888;49129188;33436212;1742;74;0;33472512;304;136;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/c8/701279a54919eaa2c645f95f2929d4;-;-
8;-;e0/da9264;43689;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC;SPT5_INPUT_REP1_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SPT5_INPUT_REP1_T1);COMPLETED;0;-;quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0;2;21600000;-;6442450944;1;1742930210468;1742930212110;1742930217105;6637;4000;nf-core;190.3;0.5;400494592;16417419264;400494592;16418693120;20563481;3378316;26215;12276;0;3649536;4;5;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/e0/da9264901a6bc1003d2f6022785bc1;-;-
9;-;54/0fdd2d;43690;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC;SPT5_INPUT_REP2_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SPT5_INPUT_REP2_T1);COMPLETED;0;-;quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0;2;21600000;-;6442450944;1;1742930212525;1742930217114;1742930222104;9579;5000;nf-core;203.4;0.6;466071552;16425807872;466071552;16479342592;20647796;3358979;26172;12247;0;3686400;4;20;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/54/0fdd2d0e78071dc0f83e51aaf2dceb;-;-
12;-;70/72ba83;43692;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC;SPT5_T0_REP1_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SPT5_T0_REP1_T1);COMPLETED;0;-;quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0;2;21600000;-;6442450944;1;1742930213544;1742930222106;1742930227105;13561;5000;nf-core;182.6;0.6;535937024;16425807872;536846336;16479342592;23074380;4179428;31112;14268;0;4505600;4;105;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/70/72ba83d5dd5882c135a90342628c09;-;-
14;-;73/4f4f7e;43695;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC;SPT5_T0_REP2_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SPT5_T0_REP2_T1);COMPLETED;0;-;quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0;2;21600000;-;6442450944;1;1742930216473;1742930227107;1742930232116;15643;5000;nf-core;221.5;0.8;633139200;16417419264;633139200;16479342592;23155808;4180482;31191;14283;0;4509696;4;36;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/73/4f4f7e9a8f193db7e80acc628cc9d2;-;-
10;-;c6/2c7119;43691;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE;SPT5_INPUT_REP2_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SPT5_INPUT_REP2_T1);COMPLETED;0;-;quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0;2;21600000;-;6442450944;1;1742930212557;1742930217116;1742930232115;19558;16000;nf-core;162.6;0.2;170369024;3140059136;170369024;3172220928;235167968;186128886;49416;33025;0;20299776;4809;1214;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/c6/2c71197dd75b8c415cd8d0cbc0291e;-;-
7;-;6e/61eb02;43688;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE;SPT5_INPUT_REP1_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SPT5_INPUT_REP1_T1);COMPLETED;0;-;quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0;2;21600000;-;6442450944;1;1742930210441;1742930212109;1742930232107;21666;17000;nf-core;161.1;0.2;182947840;3139973120;184049664;3172143104;235324223;186235607;49484;33017;0;20328448;4282;2095;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/6e/61eb0266c05324b74d7ebcd7ee52cf;-;-
16;-;ff/bd4c8a;43697;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC;SPT5_T15_REP1_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SPT5_T15_REP1_T1);COMPLETED;0;-;quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0;2;21600000;-;6442450944;1;1742930217900;1742930237107;1742930242111;24211;4000;nf-core;221.0;0.6;503599104;16417419264;503599104;16479342592;23289597;4151890;31593;14219;0;4472832;6;82;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/ff/bd4c8a20497b4f1e794a5ceaed1c73;-;-
11;-;93/dde77a;43693;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE;SPT5_T0_REP1_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SPT5_T0_REP1_T1);COMPLETED;0;-;quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0;2;21600000;-;6442450944;1;1742930213572;1742930222108;1742930242107;28535;19000;nf-core;165.7;0.2;190431232;3140038656;190431232;3171442688;259723263;207793400;55861;37259;0;24780800;4980;3092;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/93/dde77ad9a8f4ae657a0698a83be96a;-;-
13;-;87/dc053e;43694;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE;SPT5_T0_REP2_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SPT5_T0_REP2_T1);COMPLETED;0;-;quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0;2;21600000;-;6442450944;1;1742930216444;1742930222109;1742930247106;30662;20000;nf-core;153.6;0.1;114999296;3063717888;114999296;3128733696;261556739;209628993;56214;37614;0;24932352;5278;1885;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/87/dc053ee24378b2ae3f404efe371d0f;-;-
17;-;71/228956;43699;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC;SPT5_T15_REP2_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SPT5_T15_REP2_T1);COMPLETED;0;-;quay.io/biocontainers/fastqc:0.12.1--hdfd78af_0;2;21600000;-;6442450944;1;1742930219070;1742930242111;1742930247109;28039;5000;nf-core;215.9;0.7;560177152;16425807872;560177152;16479342592;23386765;4190490;31626;14246;0;4517888;4;1;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/71/228956054e600ee856957b494fb18d;-;-
20;-;dc/647f15;43701;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BWA_MEM;SPT5_INPUT_REP1_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BWA_MEM (SPT5_INPUT_REP1_T1);COMPLETED;0;-;quay.io/biocontainers/mulled-v2-fe8faa35dbf6dc65a0f7f5d4ea12e31a79f73e40:1bd8542a8a0b42e0981337910954371d0230828e-0;2;21600000;-;6442450944;1;1742930232394;1742930247110;1742930252109;19715;5000;nf-core;193.1;0.2;175292416;654831616;180072448;860827648;86885615;69401345;10926;14797;4096;12185600;757;35;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/dc/647f153061422e867de4b385f9af15;-;-
19;-;e3/48ec95;43700;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BWA_MEM;SPT5_INPUT_REP2_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BWA_MEM (SPT5_INPUT_REP2_T1);COMPLETED;0;-;quay.io/biocontainers/mulled-v2-fe8faa35dbf6dc65a0f7f5d4ea12e31a79f73e40:1bd8542a8a0b42e0981337910954371d0230828e-0;2;21600000;-;6442450944;1;1742930232315;1742930242112;1742930252109;19794;6000;nf-core;190.1;0.2;174854144;587722752;179634176;726609920;87001906;69536839;13140;14834;0;12185600;488;17;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/e3/48ec958366029f7d3d81079c48a169;-;-
15;-;e7/0a4049;43696;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE;SPT5_T15_REP1_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SPT5_T15_REP1_T1);COMPLETED;0;-;quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0;2;21600000;-;6442450944;1;1742930217855;1742930232116;1742930252107;34252;20000;nf-core;159.1;0.1;131088384;3063791616;131088384;3128807424;266971508;214724550;57349;38199;0;25673728;5370;1746;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/e7/0a404940b01d2e781eeceafdf175e1;-;-
23;-;f9/af9a2f;43704;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT;SPT5_INPUT_REP1_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SPT5_INPUT_REP1_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;2;21600000;-;6442450944;1;1742930252258;1742930257108;1742930257109;4851;1000;nf-core;175.6;0.0;38719488;1861902336;38785024;1862574080;24500618;22824115;627;398;0;10653696;122;53;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/f9/af9a2fdb870eaa9eb8e6f5f61051e6;-;-
24;-;cb/eae913;43705;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT;SPT5_INPUT_REP2_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SPT5_INPUT_REP2_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;2;21600000;-;6442450944;1;1742930252341;1742930257110;1742930257111;4770;0;nf-core;198.1;0.1;50532352;1861902336;50610176;1862574080;24480480;22854215;627;398;0;10694656;147;147;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/cb/eae91338aa5a5d19c354e6ac7a2986;-;-
22;-;10/844038;43703;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BWA_MEM;SPT5_T0_REP2_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BWA_MEM (SPT5_T0_REP2_T1);COMPLETED;0;-;quay.io/biocontainers/mulled-v2-fe8faa35dbf6dc65a0f7f5d4ea12e31a79f73e40:1bd8542a8a0b42e0981337910954371d0230828e-0;2;21600000;-;6442450944;1;1742930247333;1742930252142;1742930257108;9775;7000;nf-core;196.2;0.2;175050752;288382976;175050752;355491840;85724315;66252092;12353;13973;0;12099584;6;16;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/10/8440380c73e90da69a15218121b56c;-;-
21;-;b1/c981d9;43702;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BWA_MEM;SPT5_T0_REP1_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BWA_MEM (SPT5_T0_REP1_T1);COMPLETED;0;-;quay.io/biocontainers/mulled-v2-fe8faa35dbf6dc65a0f7f5d4ea12e31a79f73e40:1bd8542a8a0b42e0981337910954371d0230828e-0;2;21600000;-;6442450944;1;1742930242283;1742930252140;1742930257108;14825;7000;nf-core;193.4;0.2;173838336;288387072;173838336;355495936;85060824;65457544;12079;13818;0;11919360;6;15;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/b1/c981d9f609d5295b2b4df13588b635;-;-
18;-;04/d49381;43698;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE;SPT5_T15_REP2_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SPT5_T15_REP2_T1);COMPLETED;0;-;quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0;2;21600000;-;6442450944;1;1742930219032;1742930237108;1742930257107;38075;21000;nf-core;153.8;0.1;131903488;3063717888;131903488;3128733696;262568567;210352481;56662;37614;0;25382912;4591;2480;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/04/d493810330baa501be67781f4e75f8;-;-
26;-;c4/cb212b;43707;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX;SPT5_INPUT_REP1_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SPT5_INPUT_REP1_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;2;14400000;-;6442450944;1;1742930257218;1742930262107;1742930262108;4890;0;nf-core;122.3;0.0;7041024;162738176;7041024;229982208;10775504;15381;1748;21;0;16384;312;12;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/c4/cb212b58ae19c9251e7ca8608c168f;-;-
25;-;be/fee784;43706;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BWA_MEM;SPT5_T15_REP1_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BWA_MEM (SPT5_T15_REP1_T1);COMPLETED;0;-;quay.io/biocontainers/mulled-v2-fe8faa35dbf6dc65a0f7f5d4ea12e31a79f73e40:1bd8542a8a0b42e0981337910954371d0230828e-0;2;21600000;-;6442450944;1;1742930252446;1742930257111;1742930262107;9661;5000;nf-core;198.1;0.2;161783808;288387072;161783808;288915456;86681335;67027655;12866;14120;0;12288000;6;1;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/be/fee784626ab62531129dc05d5b8ef7;-;-
29;-;f2/35d5e1;43708;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX;SPT5_INPUT_REP2_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SPT5_INPUT_REP2_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;2;14400000;-;6442450944;1;1742930257235;1742930262109;1742930262110;4875;0;nf-core;116.9;0.0;6987776;162738176;6987776;229982208;10815672;15541;1749;21;0;16384;180;7;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/f2/35d5e1c42e99d253a8d53cc024c5c9;-;-
28;-;b8/d36b60;43710;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT;SPT5_T0_REP1_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SPT5_T0_REP1_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;2;21600000;-;6442450944;1;1742930257428;1742930262132;1742930262144;4716;0;nf-core;200.0;0.0;35213312;1861902336;35282944;1862574080;23929107;20573308;620;390;0;8687616;50;21;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/b8/d36b608795347b9ffab25031335898;-;-
27;-;18/3d6fa6;43709;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT;SPT5_T0_REP2_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SPT5_T0_REP2_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;2;21600000;-;6442450944;1;1742930257337;1742930262110;1742930262112;4775;0;nf-core;196.3;0.0;38264832;1861902336;38342656;1862574080;24327921;20642522;626;395;0;8556544;87;95;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/18/3d6fa6fbace4161a89e2c4a537fa63;-;-
32;-;4a/aed49e;43712;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX;SPT5_T0_REP2_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SPT5_T0_REP2_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;2;14400000;-;6442450944;1;1742930262196;1742930267108;1742930267113;4917;0;nf-core;146.7;0.0;7131136;162738176;7131136;229982208;8680255;16597;1593;21;0;16384;144;0;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/4a/aed49ec588f3f80ba9a67d51c9de8c;-;-
30;-;92/4f17b0;43711;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BWA_MEM;SPT5_T15_REP2_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BWA_MEM (SPT5_T15_REP2_T1);COMPLETED;0;-;quay.io/biocontainers/mulled-v2-fe8faa35dbf6dc65a0f7f5d4ea12e31a79f73e40:1bd8542a8a0b42e0981337910954371d0230828e-0;2;21600000;-;6442450944;1;1742930257528;1742930262144;1742930267108;9580;5000;nf-core;196.7;0.2;167157760;288382976;167157760;288911360;85393549;65606528;12595;13828;0;12009472;6;3;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/92/4f17b0cb41212fa005334bac370ef4;-;-
33;-;96/882712;43713;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX;SPT5_T0_REP1_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SPT5_T0_REP1_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;2;14400000;-;6442450944;1;1742930262213;1742930267123;1742930267125;4912;0;nf-core;93.3;0.0;6918144;162738176;6918144;229982208;8810446;15012;1576;21;0;16384;136;7;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/96/882712b4aabd314a60b6a6096de213;-;-
31;-;20/001c57;43714;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT;SPT5_T15_REP1_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SPT5_T15_REP1_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;2;21600000;-;6442450944;1;1742930262284;1742930267126;1742930267139;4855;1000;nf-core;191.8;0.0;22593536;1860329472;22667264;1861001216;24706564;21257521;637;402;0;8982528;28;179;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/20/001c577a1363f3ce38d4ff1fa62a1a;-;-
34;-;61/1b1096;43716;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT;SPT5_T15_REP2_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SPT5_T15_REP2_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;2;21600000;-;6442450944;1;1742930267274;1742930272113;1742930272118;4844;0;nf-core;204.5;0.0;36155392;1861902336;36225024;1862574080;24144600;21020063;624;393;0;9027584;49;1;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/61/1b109636ab5c0f0a792a51c4937ef6;-;-
35;-;ee/20056a;43715;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX;SPT5_T15_REP1_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SPT5_T15_REP1_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;2;14400000;-;6442450944;1;1742930267199;1742930272108;1742930272111;4912;0;nf-core;157.6;0.0;6930432;162738176;6930432;229982208;9105933;15517;1600;21;0;16384;126;0;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/ee/20056a301f4cc3f565f0e86510e2a6;-;-
39;-;47/45af02;43719;NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES;SPT5_T0_REP2;NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES (SPT5_T0_REP2);COMPLETED;0;-;quay.io/biocontainers/picard:3.2.0--hdfd78af_0;2;21600000;-;6442450944;1;1742930272241;1742930277111;1742930277112;4871;1000;nf-core;172.6;0.0;10997760;26935296;10997760;26935296;13280104;915;6747;29;0;4096;18;5;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/47/45af0203ce594727554946f7d86c67;-;-
37;-;4b/f66e4b;43718;NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES;SPT5_INPUT_REP1;NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES (SPT5_INPUT_REP1);COMPLETED;0;-;quay.io/biocontainers/picard:3.2.0--hdfd78af_0;2;21600000;-;6442450944;1;1742930272218;1742930277110;1742930277111;4893;2000;nf-core;169.6;0.0;13598720;35536896;13598720;35536896;13280442;915;6781;29;0;4096;20;8;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/4b/f66e4b0463b879c9dc443f621d4890;-;-
36;-;f7/975100;43717;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX;SPT5_T15_REP2_T1;NFCORE_CHIPSEQ:CHIPSEQ:FASTQ_ALIGN_BWA:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SPT5_T15_REP2_T1);COMPLETED;0;-;quay.io/biocontainers/samtools:1.20--h50ea8bc_0;2;14400000;-;6442450944;1;1742930272193;1742930277108;1742930277109;4916;0;nf-core;100.0;0.0;6971392;162738176;6971392;229982208;9149457;15501;1574;21;0;16384;65;118;/home/nfomin3/dev/SlurmSetup/nextflow/chipseq/work/f7/975100e1b2f8d4b22d0fd9a9761f51;-;-
